,transfer,row,col,strain_wanted,strain_real,contaminated,replicate
t5_S_J12,5,J,12,,,False,3
t5_S_J13,5,J,13,,,False,1
t5_S_J14,5,J,14,,,False,3
t5_S_J15,5,J,15,,,False,1
t5_S_J16,5,J,16,,,False,3
t5_S_J17,5,J,17,,,False,1
t5_S_J18,5,J,18,,,False,3
t5_S_J19,5,J,19,,,False,1
t5_S_J20,5,J,20,,,False,3
t5_S_J21,5,J,21,,,False,1
t5_S_J22,5,J,22,,,False,3
t5_S_J23,5,J,23,,,False,1
t5_S_J24,5,J,24,,,False,3
t5_S_K1,5,K,1,,,False,0
t5_S_K2,5,K,2,,,False,2
t5_S_K3,5,K,3,,,False,0
t5_S_K4,5,K,4,,,False,2
t5_S_K5,5,K,5,,,False,0
t5_S_K6,5,K,6,,,False,2
t5_S_K7,5,K,7,,,False,0
t5_S_K8,5,K,8,,,False,2
t5_S_K9,5,K,9,,,False,0
t5_S_K10,5,K,10,,,False,2
t5_S_K11,5,K,11,,,False,0
t5_S_K12,5,K,12,,,False,2
t5_S_K13,5,K,13,,,False,0
t5_S_K14,5,K,14,,,False,2
t5_S_K15,5,K,15,,,False,0
t5_S_K16,5,K,16,,,False,2
t5_S_K17,5,K,17,,,False,0
t5_S_K18,5,K,18,,,False,2
t5_S_K19,5,K,19,,,False,0
t5_S_K20,5,K,20,,,False,2
t5_S_K21,5,K,21,,,False,0
t5_S_K22,5,K,22,,,False,2
t5_S_K23,5,K,23,,,False,0
t5_S_K24,5,K,24,,,False,2
t5_S_L1,5,L,1,,,False,1
t5_S_L2,5,L,2,,,False,3
t5_S_L3,5,L,3,,,False,1
t5_S_L4,5,L,4,,,False,3
t5_S_L5,5,L,5,,,False,1
t5_S_L6,5,L,6,,,False,3
t5_S_L7,5,L,7,,,False,1
t5_S_L8,5,L,8,,,False,3
t5_S_L9,5,L,9,,,False,1
t5_S_L10,5,L,10,,,False,3
t5_S_L11,5,L,11,,,False,1
t5_S_L12,5,L,12,,,False,3
t5_S_L13,5,L,13,,,False,1
t5_S_L14,5,L,14,,,False,3
t5_S_L15,5,L,15,,,False,1
t5_S_L16,5,L,16,,,False,3
t5_S_L17,5,L,17,,,False,1
t5_S_L18,5,L,18,,,False,3
t5_S_L19,5,L,19,,,False,1
t5_S_L20,5,L,20,,,False,3
t5_S_L21,5,L,21,,,False,1
t5_S_L22,5,L,22,,,False,3
t5_S_L23,5,L,23,,,False,1
t5_S_L24,5,L,24,,,False,3
t5_S_M1,5,M,1,,,False,0
t5_S_M2,5,M,2,,,False,2
t5_S_M3,5,M,3,,,False,0
t5_S_M4,5,M,4,,,False,2
t5_S_M5,5,M,5,,,False,0
t5_S_M6,5,M,6,,,False,2
t5_S_M7,5,M,7,,,False,0
t5_S_M8,5,M,8,,,False,2
t5_S_M9,5,M,9,,,False,0
t5_S_M10,5,M,10,,,False,2
t5_S_M11,5,M,11,,,False,0
t5_S_M12,5,M,12,,,False,2
t5_S_M13,5,M,13,,,False,0
t5_S_M14,5,M,14,,,False,2
t5_S_M15,5,M,15,,,False,0
t5_S_M16,5,M,16,,,False,2
t5_S_M17,5,M,17,,,False,0
t5_S_M18,5,M,18,,,False,2
t5_S_M19,5,M,19,,,False,0
t5_S_M20,5,M,20,,,False,2
t5_S_M21,5,M,21,,,False,0
t5_S_M22,5,M,22,,,False,2
t5_S_M23,5,M,23,,,False,0
t5_S_M24,5,M,24,,,False,2
t5_S_N1,5,N,1,,,False,1
t5_S_N2,5,N,2,,,False,3
t5_S_N3,5,N,3,,,False,1
t5_S_N4,5,N,4,,,False,3
t5_S_N5,5,N,5,,,False,1
t5_S_N6,5,N,6,,,False,3
t5_S_N7,5,N,7,,,False,1
t5_S_N8,5,N,8,,,False,3
t5_S_N9,5,N,9,,,False,1
t5_S_N10,5,N,10,,,False,3
t5_S_N11,5,N,11,,,False,1
t5_S_N12,5,N,12,,,False,3
t5_S_N13,5,N,13,,,False,1
t5_S_N14,5,N,14,,,False,3
t5_S_N15,5,N,15,,,False,1
t5_S_N16,5,N,16,,,False,3
t5_S_N17,5,N,17,,,False,1
t5_S_N18,5,N,18,,,False,3
t5_S_N19,5,N,19,,,False,1
t5_S_N20,5,N,20,,,False,3
t5_S_N21,5,N,21,,,False,1
t5_S_N22,5,N,22,,,False,3
t5_S_N23,5,N,23,,,False,1
t5_S_N24,5,N,24,,,False,3
t5_S_O1,5,O,1,,,False,0
t5_S_O2,5,O,2,,,False,2
t5_S_O3,5,O,3,,,False,0
t5_S_O4,5,O,4,,,False,2
t5_S_O5,5,O,5,,,False,0
t5_S_O6,5,O,6,,,False,2
t5_S_O7,5,O,7,,,False,0
t5_S_O8,5,O,8,,,False,2
t5_S_O9,5,O,9,,,False,0
t5_S_O10,5,O,10,,,False,2
t5_S_O11,5,O,11,,,False,0
t5_S_O12,5,O,12,,,False,2
t5_S_O13,5,O,13,,,False,0
t5_S_O14,5,O,14,,,False,2
t5_S_O15,5,O,15,,,False,0
t5_S_O16,5,O,16,,,False,2
t5_S_O17,5,O,17,,,False,0
t5_S_O18,5,O,18,,,False,2
t5_S_O19,5,O,19,,,False,0
t5_S_O20,5,O,20,,,False,2
t5_S_O21,5,O,21,,,False,0
t5_S_O22,5,O,22,,,False,2
t5_S_O23,5,O,23,,,False,0
t5_S_O24,5,O,24,,,False,2
t5_S_P1,5,P,1,,,False,1
t5_S_P2,5,P,2,,,False,3
t5_S_P3,5,P,3,,,False,1
t5_S_P4,5,P,4,,,False,3
t5_S_P5,5,P,5,,,False,1
t5_S_P6,5,P,6,,,False,3
t5_S_P7,5,P,7,,,False,1
t5_S_P8,5,P,8,,,False,3
t5_S_P9,5,P,9,,,False,1
t5_S_P10,5,P,10,,,False,3
t5_S_P11,5,P,11,,,False,1
t5_S_P12,5,P,12,,,False,3
t5_S_P13,5,P,13,,,False,1
t5_S_P14,5,P,14,,,False,3
t5_S_P15,5,P,15,,,False,1
t5_S_P16,5,P,16,,,False,3
t5_S_P17,5,P,17,,,False,1
t5_S_P18,5,P,18,,,False,3
t5_S_P19,5,P,19,,,False,1
t5_S_P20,5,P,20,,,False,3
t5_S_P21,5,P,21,,,False,1
t5_S_P22,5,P,22,,,False,3
t5_S_P23,5,P,23,,,False,1
t5_S_P24,5,P,24,,,False,3
t6_S_A1,6,A,1,,,False,0
t6_S_A2,6,A,2,,,False,2
t6_S_A3,6,A,3,,,False,0
t6_S_A4,6,A,4,,,False,2
t6_S_A5,6,A,5,,,False,0
t6_S_A6,6,A,6,,,False,2
t6_S_A7,6,A,7,,,False,0
t6_S_A8,6,A,8,,,False,2
t6_S_A9,6,A,9,,,False,0
t6_S_A10,6,A,10,,,False,2
t6_S_A11,6,A,11,,,False,0
t6_S_A12,6,A,12,,,False,2
t6_S_A13,6,A,13,,,False,0
t6_S_A14,6,A,14,,,False,2
t6_S_A15,6,A,15,,,False,0
t6_S_A16,6,A,16,,,False,2
t6_S_A17,6,A,17,,,False,0
t6_S_A18,6,A,18,,,False,2
t6_S_A19,6,A,19,,,False,0
t6_S_A20,6,A,20,,,False,2
t6_S_A21,6,A,21,,,False,0
t6_S_A22,6,A,22,,,False,2
t6_S_A23,6,A,23,,,False,0
t6_S_A24,6,A,24,,,False,2
t6_S_B1,6,B,1,,,False,1
t6_S_B2,6,B,2,,,False,3
t6_S_B3,6,B,3,,,False,1
t6_S_B4,6,B,4,,,False,3
t6_S_B5,6,B,5,,,False,1
t6_S_B6,6,B,6,,,False,3
t6_S_B7,6,B,7,,,False,1
t6_S_B8,6,B,8,,,False,3
t6_S_B9,6,B,9,,,False,1
t6_S_B10,6,B,10,,,False,3
t6_S_B11,6,B,11,,,False,1
t6_S_B12,6,B,12,,,False,3
t6_S_B13,6,B,13,,,False,1
t6_S_B14,6,B,14,,,False,3
t6_S_B15,6,B,15,,,False,1
t6_S_B16,6,B,16,,,False,3
t6_S_B17,6,B,17,,,False,1
t6_S_B18,6,B,18,,,False,3
t6_S_B19,6,B,19,,,False,1
t6_S_B20,6,B,20,,,False,3
t6_S_B21,6,B,21,,,False,1
t6_S_B22,6,B,22,,,False,3
t6_S_B23,6,B,23,,,False,1
t6_S_B24,6,B,24,,,False,3
t6_S_C1,6,C,1,,,False,0
t6_S_C2,6,C,2,,,False,2
t6_S_C3,6,C,3,,,False,0
t6_S_C4,6,C,4,,,False,2
t6_S_C5,6,C,5,,,False,0
t6_S_C6,6,C,6,,,False,2
t6_S_C7,6,C,7,,,False,0
t6_S_C8,6,C,8,,,False,2
t6_S_C9,6,C,9,,,False,0
t6_S_C10,6,C,10,,,False,2
t6_S_C11,6,C,11,,,False,0
t6_S_C12,6,C,12,,,False,2
t6_S_C13,6,C,13,,,False,0
t6_S_C14,6,C,14,,,False,2
t6_S_C15,6,C,15,,,False,0
t6_S_C16,6,C,16,,,False,2
t6_S_C17,6,C,17,,,False,0
t6_S_C18,6,C,18,,,False,2
t6_S_C19,6,C,19,,,False,0
t6_S_C20,6,C,20,,,False,2
t6_S_C21,6,C,21,,,False,0
t6_S_C22,6,C,22,,,False,2
t6_S_C23,6,C,23,,,False,0
t6_S_C24,6,C,24,,,False,2
t6_S_D1,6,D,1,,,False,1
t6_S_D2,6,D,2,,,False,3
t6_S_D3,6,D,3,,,False,1
t6_S_D4,6,D,4,,,False,3
t6_S_D5,6,D,5,,,False,1
t6_S_D6,6,D,6,,,False,3
t6_S_D7,6,D,7,,,False,1
t6_S_D8,6,D,8,,,False,3
t6_S_D9,6,D,9,,,False,1
t6_S_D10,6,D,10,,,False,3
t6_S_D11,6,D,11,,,False,1
t6_S_D12,6,D,12,,,False,3
t6_S_D13,6,D,13,,,False,1
t6_S_D14,6,D,14,,,False,3
t6_S_D15,6,D,15,,,False,1
t6_S_D16,6,D,16,,,False,3
t6_S_D17,6,D,17,,,False,1
t6_S_D18,6,D,18,,,False,3
t6_S_D19,6,D,19,,,False,1
t6_S_D20,6,D,20,,,False,3
t6_S_D21,6,D,21,,,False,1
t6_S_D22,6,D,22,,,False,3
t6_S_D23,6,D,23,,,False,1
t6_S_D24,6,D,24,,,False,3
t6_S_E1,6,E,1,,,False,0
t6_S_E2,6,E,2,,,False,2
t6_S_E3,6,E,3,,,False,0
t6_S_E4,6,E,4,,,False,2
t6_S_E5,6,E,5,,,False,0
t6_S_E6,6,E,6,,,False,2
t6_S_E7,6,E,7,,,False,0
t6_S_E8,6,E,8,,,False,2
t6_S_E9,6,E,9,,,False,0
t6_S_E10,6,E,10,,,False,2
t6_S_E11,6,E,11,,,False,0
t6_S_E12,6,E,12,,,False,2
t6_S_E13,6,E,13,,,False,0
t6_S_E14,6,E,14,,,False,2
t6_S_E15,6,E,15,,,False,0
t6_S_E16,6,E,16,,,False,2
t6_S_E17,6,E,17,,,False,0
t6_S_E18,6,E,18,,,False,2
t6_S_E19,6,E,19,,,False,0
t6_S_E20,6,E,20,,,False,2
t6_S_E21,6,E,21,,,False,0
t6_S_E22,6,E,22,,,False,2
t6_S_E23,6,E,23,,,False,0
t6_S_E24,6,E,24,,,False,2
t6_S_F1,6,F,1,,,False,1
t6_S_F2,6,F,2,,,False,3
t6_S_F3,6,F,3,,,False,1
t6_S_F4,6,F,4,,,False,3
t6_S_F5,6,F,5,,,False,1
t6_S_F6,6,F,6,,,False,3
t6_S_F7,6,F,7,,,False,1
t6_S_F8,6,F,8,,,False,3
t6_S_F9,6,F,9,,,False,1
t6_S_F10,6,F,10,,,False,3
t6_S_F11,6,F,11,,,False,1
t6_S_F12,6,F,12,,,False,3
t6_S_F13,6,F,13,,,False,1
t6_S_F14,6,F,14,,,False,3
t6_S_F15,6,F,15,,,False,1
t6_S_F16,6,F,16,,,False,3
t6_S_F17,6,F,17,,,False,1
t6_S_F18,6,F,18,,,False,3
t6_S_F19,6,F,19,,,False,1
t6_S_F20,6,F,20,,,False,3
t6_S_F21,6,F,21,,,False,1
t6_S_F22,6,F,22,,,False,3
t6_S_F23,6,F,23,,,False,1
t6_S_F24,6,F,24,,,False,3
t6_S_G1,6,G,1,,,False,0
t6_S_G2,6,G,2,,,False,2
t6_S_G3,6,G,3,,,False,0
t6_S_G4,6,G,4,,,False,2
t6_S_G5,6,G,5,wt,wt,False,0
t6_S_G6,6,G,6,wt,wt,False,2
t6_S_G7,6,G,7,,,False,0
t6_S_G8,6,G,8,,,False,2
t6_S_G9,6,G,9,A_r,A_r,False,0
t6_S_G10,6,G,10,A_r,A_r,False,2
t6_S_G11,6,G,11,,,False,0
t6_S_G12,6,G,12,,,False,2
t6_S_G13,6,G,13,B_r,B_r,False,0
t6_S_G14,6,G,14,B_r,B_r,False,2
t6_S_G15,6,G,15,,,False,0
t6_S_G16,6,G,16,,,False,2
t6_S_G17,6,G,17,AB_r,AB_r,False,0
t6_S_G18,6,G,18,AB_r,AB_r,False,2
t6_S_G19,6,G,19,,,False,0
t6_S_G20,6,G,20,,,False,2
t6_S_G21,6,G,21,UI,UI,False,0
t6_S_G22,6,G,22,UI,UI,False,2
t6_S_G23,6,G,23,bl,bl,False,0
t6_S_G24,6,G,24,bl,bl,False,2
t6_S_H1,6,H,1,,,False,1
t6_S_H2,6,H,2,,,False,3
t6_S_H3,6,H,3,,,False,1
t6_S_H4,6,H,4,,,False,3
t6_S_H5,6,H,5,wt,wt,False,1
t6_S_H6,6,H,6,wt,wt,False,3
t6_S_H7,6,H,7,,,False,1
t6_S_H8,6,H,8,,,False,3
t6_S_H9,6,H,9,A_r,A_r,False,1
t6_S_H10,6,H,10,A_r,A_r,False,3
t6_S_H11,6,H,11,,,False,1
t6_S_H12,6,H,12,,,False,3
t6_S_H13,6,H,13,B_r,B_r,False,1
t6_S_H14,6,H,14,B_r,B_r,False,3
t6_S_H15,6,H,15,,,False,1
t6_S_H16,6,H,16,,,False,3
t6_S_H17,6,H,17,AB_r,AB_r,False,1
t6_S_H18,6,H,18,AB_r,AB_r,False,3
t6_S_H19,6,H,19,,,False,1
t6_S_H20,6,H,20,,,False,3
t6_S_H21,6,H,21,UI,UI,False,1
t6_S_H22,6,H,22,UI,UI,False,3
t6_S_H23,6,H,23,bl,bl,False,1
t6_S_H24,6,H,24,bl,bl,False,3
t6_S_I1,6,I,1,,,False,0
t6_S_I2,6,I,2,,,False,2
t6_S_I3,6,I,3,,,False,0
t6_S_I4,6,I,4,,,False,2
t6_S_I5,6,I,5,,,False,0
t6_S_I6,6,I,6,,,False,2
t6_S_I7,6,I,7,,,False,0
t6_S_I8,6,I,8,,,False,2
t6_S_I9,6,I,9,,,False,0
t6_S_I10,6,I,10,,,False,2
t6_S_I11,6,I,11,,,False,0
t6_S_I12,6,I,12,,,False,2
t6_S_I13,6,I,13,,,False,0
t6_S_I14,6,I,14,,,False,2
t6_S_I15,6,I,15,,,False,0
t6_S_I16,6,I,16,,,False,2
t6_S_I17,6,I,17,,,False,0
t6_S_I18,6,I,18,,,False,2
t6_S_I19,6,I,19,,,False,0
t6_S_I20,6,I,20,,,False,2
t6_S_I21,6,I,21,,,False,0
t6_S_I22,6,I,22,,,False,2
t6_S_I23,6,I,23,,,False,0
t6_S_I24,6,I,24,,,False,2
t6_S_J1,6,J,1,,,False,1
t6_S_J2,6,J,2,,,False,3
t6_S_J3,6,J,3,,,False,1
t6_S_J4,6,J,4,,,False,3
t6_S_J5,6,J,5,,,False,1
t6_S_J6,6,J,6,,,False,3
t6_S_J7,6,J,7,,,False,1
t6_S_J8,6,J,8,,,False,3
t6_S_J9,6,J,9,,,False,1
t6_S_J10,6,J,10,,,False,3
t6_S_J11,6,J,11,,,False,1
t6_S_J12,6,J,12,,,False,3
t6_S_J13,6,J,13,,,False,1
t6_S_J14,6,J,14,,,False,3
t6_S_J15,6,J,15,,,False,1
t6_S_J16,6,J,16,,,False,3
t6_S_J17,6,J,17,,,False,1
t6_S_J18,6,J,18,,,False,3
t6_S_J19,6,J,19,,,False,1
t6_S_J20,6,J,20,,,False,3
t6_S_J21,6,J,21,,,False,1
t6_S_J22,6,J,22,,,False,3
t6_S_J23,6,J,23,,,False,1
t6_S_J24,6,J,24,,,False,3
t6_S_K1,6,K,1,,,False,0
t6_S_K2,6,K,2,,,False,2
t6_S_K3,6,K,3,,,False,0
t6_S_K4,6,K,4,,,False,2
t6_S_K5,6,K,5,,,False,0
t6_S_K6,6,K,6,,,False,2
t6_S_K7,6,K,7,,,False,0
t6_S_K8,6,K,8,,,False,2
t6_S_K9,6,K,9,,,False,0
t6_S_K10,6,K,10,,,False,2
t6_S_K11,6,K,11,,,False,0
t6_S_K12,6,K,12,,,False,2
t6_S_K13,6,K,13,,,False,0
t6_S_K14,6,K,14,,,False,2
t6_S_K15,6,K,15,,,False,0
t6_S_K16,6,K,16,,,False,2
t6_S_K17,6,K,17,,,False,0
t6_S_K18,6,K,18,,,False,2
t6_S_K19,6,K,19,,,False,0
t6_S_K20,6,K,20,,,False,2
t6_S_K21,6,K,21,,,False,0
t6_S_K22,6,K,22,,,False,2
t6_S_K23,6,K,23,,,False,0
t6_S_K24,6,K,24,,,False,2
t6_S_L1,6,L,1,,,False,1
t6_S_L2,6,L,2,,,False,3
t6_S_L3,6,L,3,,,False,1
t6_S_L4,6,L,4,,,False,3
t6_S_L5,6,L,5,,,False,1
t6_S_L6,6,L,6,,,False,3
t6_S_L7,6,L,7,,,False,1
t6_S_L8,6,L,8,,,False,3
t6_S_L9,6,L,9,,,False,1
t6_S_L10,6,L,10,,,False,3
t6_S_L11,6,L,11,,,False,1
t6_S_L12,6,L,12,,,False,3
t6_S_L13,6,L,13,,,False,1
t6_S_L14,6,L,14,,,False,3
t6_S_L15,6,L,15,,,False,1
t6_S_L16,6,L,16,,,False,3
t6_S_L17,6,L,17,,,False,1
t6_S_L18,6,L,18,,,False,3
t6_S_L19,6,L,19,,,False,1
t6_S_L20,6,L,20,,,False,3
t6_S_L21,6,L,21,,,False,1
t6_S_L22,6,L,22,,,False,3
t6_S_L23,6,L,23,,,False,1
t6_S_L24,6,L,24,,,False,3
t6_S_M1,6,M,1,,,False,0
t6_S_M2,6,M,2,,,False,2
t6_S_M3,6,M,3,,,False,0
t6_S_M4,6,M,4,,,False,2
t6_S_M5,6,M,5,,,False,0
t6_S_M6,6,M,6,,,False,2
t6_S_M7,6,M,7,,,False,0
t6_S_M8,6,M,8,,,False,2
t6_S_M9,6,M,9,,,False,0
t6_S_M10,6,M,10,,,False,2
t6_S_M11,6,M,11,,,False,0
t6_S_M12,6,M,12,,,False,2
t6_S_M13,6,M,13,,,False,0
t6_S_M14,6,M,14,,,False,2
t6_S_M15,6,M,15,,,False,0
t6_S_M16,6,M,16,,,False,2
t6_S_M17,6,M,17,,,False,0
t6_S_M18,6,M,18,,,False,2
t6_S_M19,6,M,19,,,False,0
t6_S_M20,6,M,20,,,False,2
t6_S_M21,6,M,21,,,False,0
t6_S_M22,6,M,22,,,False,2
t6_S_M23,6,M,23,,,False,0
t6_S_M24,6,M,24,,,False,2
t6_S_N1,6,N,1,,,False,1
t6_S_N2,6,N,2,,,False,3
t6_S_N3,6,N,3,,,False,1
t6_S_N4,6,N,4,,,False,3
t6_S_N5,6,N,5,,,False,1
t6_S_N6,6,N,6,,,False,3
t6_S_N7,6,N,7,,,False,1
t6_S_N8,6,N,8,,,False,3
t6_S_N9,6,N,9,,,False,1
t6_S_N10,6,N,10,,,False,3
t6_S_N11,6,N,11,,,False,1
t6_S_N12,6,N,12,,,False,3
t6_S_N13,6,N,13,,,False,1
t6_S_N14,6,N,14,,,False,3
t6_S_N15,6,N,15,,,False,1
t6_S_N16,6,N,16,,,False,3
t6_S_N17,6,N,17,,,False,1
t6_S_N18,6,N,18,,,False,3
t6_S_N19,6,N,19,,,False,1
t6_S_N20,6,N,20,,,False,3
t6_S_N21,6,N,21,,,False,1
t6_S_N22,6,N,22,,,False,3
t6_S_N23,6,N,23,,,False,1
t6_S_N24,6,N,24,,,False,3
t6_S_O1,6,O,1,,,False,0
t6_S_O2,6,O,2,,,False,2
t6_S_O3,6,O,3,,,False,0
t6_S_O4,6,O,4,,,False,2
t6_S_O5,6,O,5,,,False,0
t6_S_O6,6,O,6,,,False,2
t6_S_O7,6,O,7,,,False,0
t6_S_O8,6,O,8,,,False,2
t6_S_O9,6,O,9,,,False,0
t6_S_O10,6,O,10,,,False,2
t6_S_O11,6,O,11,,,False,0
t6_S_O12,6,O,12,,,False,2
t6_S_O13,6,O,13,,,False,0
t6_S_O14,6,O,14,,,False,2
t6_S_O15,6,O,15,,,False,0
t6_S_O16,6,O,16,,,False,2
t6_S_O17,6,O,17,,,False,0
t6_S_O18,6,O,18,,,False,2
t6_S_O19,6,O,19,,,False,0
t6_S_O20,6,O,20,,,False,2
t6_S_O21,6,O,21,,,False,0
t6_S_O22,6,O,22,,,False,2
t6_S_O23,6,O,23,,,False,0
t6_S_O24,6,O,24,,,False,2
t6_S_P1,6,P,1,,,False,1
t6_S_P2,6,P,2,,,False,3
t6_S_P3,6,P,3,,,False,1
t6_S_P4,6,P,4,,,False,3
t6_S_P5,6,P,5,,,False,1
t6_S_P6,6,P,6,,,False,3
t6_S_P7,6,P,7,,,False,1
t6_S_P8,6,P,8,,,False,3
t6_S_P9,6,P,9,,,False,1
t6_S_P10,6,P,10,,,False,3
t6_S_P11,6,P,11,,,False,1
t6_S_P12,6,P,12,,,False,3
t6_S_P13,6,P,13,,,False,1
t6_S_P14,6,P,14,,,False,3
t6_S_P15,6,P,15,,,False,1
t6_S_P16,6,P,16,,,False,3
t6_S_P17,6,P,17,,,False,1
t6_S_P18,6,P,18,,,False,3
t6_S_P19,6,P,19,,,False,1
t6_S_P20,6,P,20,,,False,3
t6_S_P21,6,P,21,,,False,1
t6_S_P22,6,P,22,,,False,3
t6_S_P23,6,P,23,,,False,1
t6_S_P24,6,P,24,,,False,3
