,transfer_n,replicate,strategy,phenotype,fraction,contaminated,exclude,infected_by_strains,infected_by_wells,infection_to_well,infection_to_well_id,pheno_num,pheno_str,plate,received_transfer_strain,rep,count,rwell,tip,transfer_from_well_id,transfer_to_well,transfer_to_well_id,treatment_with,turnover_id,turnover_strain,turnover_strain_real,well
0,0,0.0,Combo,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
1,0,0.0,Cycling,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
2,0,0.0,Mixing,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
3,0,0.0,Mono A,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
4,0,0.0,Mono B,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
5,0,0.0,No treatment,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
6,0,1.0,Combo,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
7,0,1.0,Cycling,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
8,0,1.0,Mixing,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
9,0,1.0,Mono A,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
10,0,1.0,Mono B,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
11,0,1.0,No treatment,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
12,0,2.0,Combo,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
13,0,2.0,Cycling,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
14,0,2.0,Mixing,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
15,0,2.0,Mono A,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
16,0,2.0,Mono B,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
17,0,2.0,No treatment,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
18,0,3.0,Combo,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
19,0,3.0,Cycling,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
20,0,3.0,Mixing,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
21,0,3.0,Mono A,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
22,0,3.0,Mono B,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
23,0,3.0,No treatment,?,100.0,96,96,0,0,0,36,96,96,96,0,96,96,96,96,0,0,73,96,96,96,96,96
24,1,0.0,Combo,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
25,1,0.0,Combo,A_r,13.541666666666666,13,13,6,6,6,5,13,13,13,10,13,13,13,13,10,10,7,13,3,3,3,13
26,1,0.0,Combo,B_r,4.166666666666666,4,4,1,1,2,2,4,4,4,4,4,4,4,4,4,4,3,4,0,0,0,4
27,1,0.0,Combo,Fishy,1.0416666666666665,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
28,1,0.0,Combo,UI,61.458333333333336,59,59,15,15,20,21,59,59,59,42,59,59,59,59,42,42,47,59,17,17,17,59
29,1,0.0,Combo,WT,11.458333333333332,11,11,6,6,3,1,11,11,11,11,11,11,11,11,11,11,10,11,0,0,0,11
30,1,0.0,Cycling,Fishy,1.0416666666666665,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
31,1,0.0,Cycling,UI,98.95833333333334,95,95,29,29,36,31,95,95,95,73,95,95,95,95,73,73,69,95,22,22,22,95
32,1,0.0,Mixing,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
33,1,0.0,Mixing,A_r,11.458333333333332,11,11,5,5,5,4,11,11,11,9,11,11,11,11,9,9,6,11,2,2,2,11
34,1,0.0,Mixing,B_r,6.25,6,6,2,2,3,3,6,6,6,5,6,6,6,6,5,5,5,6,1,1,1,6
35,1,0.0,Mixing,UI,53.125,51,51,15,15,19,17,51,51,51,35,51,51,51,51,35,35,40,51,16,16,16,51
36,1,0.0,Mixing,WT,20.833333333333336,20,20,6,6,5,6,20,20,20,19,20,20,20,20,19,19,16,20,1,1,1,20
37,1,0.0,Mono A,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
38,1,0.0,Mono A,A_r,13.541666666666666,13,13,6,6,6,5,13,13,13,10,13,13,13,13,10,10,7,13,3,3,3,13
39,1,0.0,Mono A,Fishy,2.083333333333333,2,2,0,0,0,0,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2
40,1,0.0,Mono A,UI,75.0,72,72,22,22,25,24,72,72,72,57,72,72,72,72,57,57,58,72,15,15,15,72
41,1,0.0,Mono A,WT,1.0416666666666665,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
42,1,0.0,Mono B,AB_r,9.375,9,9,3,3,4,2,9,9,9,6,9,9,9,9,6,6,3,9,3,3,3,9
43,1,0.0,Mono B,A_r,11.458333333333332,11,11,5,5,5,4,11,11,11,8,11,11,11,11,8,8,7,11,3,3,3,11
44,1,0.0,Mono B,B_r,15.625,15,15,5,5,7,5,15,15,15,13,15,15,15,15,13,13,12,15,2,2,2,15
45,1,0.0,Mono B,Fishy,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
46,1,0.0,Mono B,UI,28.125,27,27,5,5,12,9,27,27,27,15,27,27,27,27,15,15,21,27,12,12,12,27
47,1,0.0,Mono B,WT,34.375,33,33,12,12,7,11,33,33,33,30,33,33,33,33,30,30,27,33,3,3,3,33
48,1,0.0,No treatment,AB_r,9.375,9,9,3,3,4,2,9,9,9,6,9,9,9,9,6,6,3,9,3,3,3,9
49,1,0.0,No treatment,A_r,12.5,12,12,5,5,6,4,12,12,12,9,12,12,12,12,9,9,7,12,3,3,3,12
50,1,0.0,No treatment,B_r,17.708333333333336,17,17,7,7,7,7,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17
51,1,0.0,No treatment,UI,13.541666666666666,13,13,0,0,6,6,13,13,13,10,13,13,13,13,10,10,9,13,3,3,3,13
52,1,0.0,No treatment,WT,46.875,45,45,15,15,13,12,45,45,45,34,45,45,45,45,34,34,37,45,11,11,11,45
53,1,1.0,Combo,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
54,1,1.0,Combo,A_r,8.333333333333332,8,8,4,4,3,3,8,8,8,6,8,8,8,8,6,6,3,8,2,2,2,8
55,1,1.0,Combo,B_r,2.083333333333333,2,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2
56,1,1.0,Combo,Fishy,3.125,3,3,2,2,1,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3
57,1,1.0,Combo,UI,56.25,54,54,14,14,20,17,54,54,54,37,54,54,54,54,37,37,44,54,17,17,17,54
58,1,1.0,Combo,WT,21.875,21,21,8,8,7,8,21,21,21,20,21,21,21,21,20,20,16,21,1,1,1,21
59,1,1.0,Cycling,UI,100.0,96,96,30,30,36,31,96,96,96,73,96,96,96,96,73,73,70,96,23,23,23,96
60,1,1.0,Mixing,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
61,1,1.0,Mixing,A_r,10.416666666666668,10,10,4,4,5,4,10,10,10,9,10,10,10,10,9,9,6,10,1,1,1,10
62,1,1.0,Mixing,B_r,7.291666666666667,7,7,3,3,3,3,7,7,7,6,7,7,7,7,6,6,6,7,1,1,1,7
63,1,1.0,Mixing,Fishy,3.125,3,3,2,2,1,2,3,3,3,1,3,3,3,3,1,1,1,3,2,2,2,3
64,1,1.0,Mixing,UI,54.166666666666664,52,52,14,14,19,15,52,52,52,36,52,52,52,52,36,36,39,52,16,16,16,52
65,1,1.0,Mixing,WT,16.666666666666664,16,16,5,5,4,6,16,16,16,16,16,16,16,16,16,16,15,16,0,0,0,16
66,1,1.0,Mono A,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
67,1,1.0,Mono A,A_r,15.625,15,15,7,7,6,6,15,15,15,11,15,15,15,15,11,11,9,15,4,4,4,15
68,1,1.0,Mono A,UI,73.95833333333334,71,71,20,20,26,24,71,71,71,55,71,71,71,71,55,55,56,71,16,16,16,71
69,1,1.0,Mono A,WT,2.083333333333333,2,2,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2
70,1,1.0,Mono B,A&B,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
71,1,1.0,Mono B,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
72,1,1.0,Mono B,A_r,6.25,6,6,3,3,3,2,6,6,6,4,6,6,6,6,4,4,4,6,2,2,2,6
73,1,1.0,Mono B,B_r,17.708333333333336,17,17,7,7,7,7,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17
74,1,1.0,Mono B,Fishy,2.083333333333333,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,0,2,1,1,1,2
75,1,1.0,Mono B,UI,23.958333333333336,23,23,2,2,10,9,23,23,23,13,23,23,23,23,13,13,17,23,10,10,10,23
76,1,1.0,Mono B,WT,40.625,39,39,14,14,11,10,39,39,39,35,39,39,39,39,35,35,32,39,4,4,4,39
77,1,1.0,No treatment,A&B,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
78,1,1.0,No treatment,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
79,1,1.0,No treatment,A_r,12.5,12,12,5,5,6,4,12,12,12,9,12,12,12,12,9,9,7,12,3,3,3,12
80,1,1.0,No treatment,B_r,17.708333333333336,17,17,7,7,7,7,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17
81,1,1.0,No treatment,UI,13.541666666666666,13,13,0,0,6,6,13,13,13,10,13,13,13,13,10,10,9,13,3,3,3,13
82,1,1.0,No treatment,WT,46.875,45,45,15,15,13,12,45,45,45,34,45,45,45,45,34,34,37,45,11,11,11,45
83,1,2.0,Combo,A&B,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
84,1,2.0,Combo,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
85,1,2.0,Combo,A_r,11.458333333333332,11,11,5,5,5,4,11,11,11,9,11,11,11,11,9,9,6,11,2,2,2,11
86,1,2.0,Combo,B_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
87,1,2.0,Combo,Fishy,2.083333333333333,2,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2
88,1,2.0,Combo,UI,54.166666666666664,52,52,10,10,19,15,52,52,52,36,52,52,52,52,36,36,43,52,16,16,16,52
89,1,2.0,Combo,WT,21.875,21,21,11,11,7,8,21,21,21,19,21,21,21,21,19,19,17,21,2,2,2,21
90,1,2.0,Cycling,UI,100.0,96,96,30,30,36,31,96,96,96,73,96,96,96,96,73,73,70,96,23,23,23,96
91,1,2.0,Mixing,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
92,1,2.0,Mixing,A_r,9.375,9,9,4,4,4,3,9,9,9,8,9,9,9,9,8,8,6,9,1,1,1,9
93,1,2.0,Mixing,B_r,7.291666666666667,7,7,3,3,3,4,7,7,7,5,7,7,7,7,5,5,6,7,2,2,2,7
94,1,2.0,Mixing,Fishy,2.083333333333333,2,2,2,2,0,1,2,2,2,0,2,2,2,2,0,0,1,2,2,2,2,2
95,1,2.0,Mixing,UI,51.041666666666664,49,49,13,13,19,14,49,49,49,35,49,49,49,49,35,35,37,49,14,14,14,49
96,1,2.0,Mixing,WT,21.875,21,21,6,6,6,8,21,21,21,20,21,21,21,21,20,20,17,21,1,1,1,21
97,1,2.0,Mono A,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
98,1,2.0,Mono A,A_r,13.541666666666666,13,13,6,6,6,5,13,13,13,10,13,13,13,13,10,10,7,13,3,3,3,13
99,1,2.0,Mono A,UI,77.08333333333334,74,74,22,22,25,24,74,74,74,58,74,74,74,74,58,58,59,74,16,16,16,74
100,1,2.0,Mono A,WT,1.0416666666666665,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
101,1,2.0,Mono B,AB_r,9.375,9,9,3,3,4,2,9,9,9,6,9,9,9,9,6,6,3,9,3,3,3,9
102,1,2.0,Mono B,A_r,9.375,9,9,3,3,5,2,9,9,9,6,9,9,9,9,6,6,4,9,3,3,3,9
103,1,2.0,Mono B,B_r,17.708333333333336,17,17,7,7,7,7,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17
104,1,2.0,Mono B,Fishy,2.083333333333333,2,2,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2
105,1,2.0,Mono B,UI,23.958333333333336,23,23,3,3,11,8,23,23,23,11,23,23,23,23,11,11,17,23,12,12,12,23
106,1,2.0,Mono B,WT,37.5,36,36,13,13,9,11,36,36,36,34,36,36,36,36,34,34,30,36,2,2,2,36
107,1,2.0,No treatment,AB_r,9.375,9,9,3,3,4,2,9,9,9,6,9,9,9,9,6,6,3,9,3,3,3,9
108,1,2.0,No treatment,A_r,12.5,12,12,5,5,6,4,12,12,12,9,12,12,12,12,9,9,7,12,3,3,3,12
109,1,2.0,No treatment,B_r,18.75,18,18,7,7,8,7,18,18,18,14,18,18,18,18,14,14,15,18,4,4,4,18
110,1,2.0,No treatment,UI,13.541666666666666,13,13,0,0,6,6,13,13,13,10,13,13,13,13,10,10,9,13,3,3,3,13
111,1,2.0,No treatment,WT,45.83333333333333,44,44,15,15,12,12,44,44,44,34,44,44,44,44,34,34,36,44,10,10,10,44
112,1,3.0,Combo,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
113,1,3.0,Combo,A_r,12.5,12,12,6,6,6,5,12,12,12,9,12,12,12,12,9,9,6,12,3,3,3,12
114,1,3.0,Combo,B_r,4.166666666666666,4,4,2,2,1,3,4,4,4,3,4,4,4,4,3,3,3,4,1,1,1,4
115,1,3.0,Combo,Fishy,2.083333333333333,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2
116,1,3.0,Combo,UI,55.208333333333336,53,53,9,9,23,19,53,53,53,38,53,53,53,53,38,38,43,53,15,15,15,53
117,1,3.0,Combo,WT,17.708333333333336,17,17,10,10,1,3,17,17,17,16,17,17,17,17,16,16,13,17,1,1,1,17
118,1,3.0,Cycling,UI,100.0,96,96,30,30,36,31,96,96,96,73,96,96,96,96,73,73,70,96,23,23,23,96
119,1,3.0,Mixing,A&B,1.0416666666666665,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
120,1,3.0,Mixing,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
121,1,3.0,Mixing,A_r,10.416666666666668,10,10,5,5,5,5,10,10,10,8,10,10,10,10,8,8,5,10,2,2,2,10
122,1,3.0,Mixing,B_r,7.291666666666667,7,7,2,2,4,3,7,7,7,6,7,7,7,7,6,6,6,7,1,1,1,7
123,1,3.0,Mixing,Fishy,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
124,1,3.0,Mixing,UI,50.0,48,48,11,11,19,14,48,48,48,33,48,48,48,48,33,33,37,48,15,15,15,48
125,1,3.0,Mixing,WT,21.875,21,21,9,9,4,8,21,21,21,20,21,21,21,21,20,20,18,21,1,1,1,21
126,1,3.0,Mono A,AB_r,8.333333333333332,8,8,2,2,4,1,8,8,8,5,8,8,8,8,5,5,3,8,3,3,3,8
127,1,3.0,Mono A,A_r,14.583333333333334,14,14,7,7,6,6,14,14,14,11,14,14,14,14,11,11,7,14,3,3,3,14
128,1,3.0,Mono A,Fishy,1.0416666666666665,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
129,1,3.0,Mono A,UI,73.95833333333334,71,71,19,19,25,23,71,71,71,55,71,71,71,71,55,55,57,71,16,16,16,71
130,1,3.0,Mono A,WT,2.083333333333333,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2
131,1,3.0,Mono B,AB_r,9.375,9,9,3,3,4,2,9,9,9,6,9,9,9,9,6,6,3,9,3,3,3,9
132,1,3.0,Mono B,A_r,9.375,9,9,4,4,5,4,9,9,9,7,9,9,9,9,7,7,5,9,2,2,2,9
133,1,3.0,Mono B,B_r,16.666666666666664,16,16,6,6,7,5,16,16,16,14,16,16,16,16,14,14,13,16,2,2,2,16
134,1,3.0,Mono B,Fishy,2.083333333333333,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,0,2,1,1,1,2
135,1,3.0,Mono B,UI,25.0,24,24,3,3,9,9,24,24,24,12,24,24,24,24,12,12,19,24,12,12,12,24
136,1,3.0,Mono B,WT,37.5,36,36,13,13,10,10,36,36,36,33,36,36,36,36,33,33,30,36,3,3,3,36
137,1,3.0,No treatment,AB_r,9.375,9,9,3,3,4,2,9,9,9,6,9,9,9,9,6,6,3,9,3,3,3,9
138,1,3.0,No treatment,A_r,13.541666666666666,13,13,5,5,6,4,13,13,13,9,13,13,13,13,9,9,8,13,4,4,4,13
139,1,3.0,No treatment,B_r,16.666666666666664,16,16,6,6,7,6,16,16,16,13,16,16,16,16,13,13,13,16,3,3,3,16
140,1,3.0,No treatment,UI,13.541666666666666,13,13,1,1,6,6,13,13,13,11,13,13,13,13,11,11,9,13,2,2,2,13
141,1,3.0,No treatment,WT,46.875,45,45,15,15,13,13,45,45,45,34,45,45,45,45,34,34,37,45,11,11,11,45
142,2,0.0,Combo,AB_r,6.25,6,6,3,3,1,2,6,6,6,3,6,6,6,6,3,3,6,6,3,3,3,6
143,2,0.0,Combo,A_r,2.083333333333333,2,2,0,0,0,1,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2
144,2,0.0,Combo,UI,89.58333333333334,86,86,20,20,29,29,86,86,86,67,86,86,86,86,67,67,71,86,19,19,19,86
145,2,0.0,Combo,WT,2.083333333333333,2,2,1,1,1,1,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2
146,2,0.0,Cycling,AB_r,6.25,6,6,3,3,1,2,6,6,6,3,6,6,6,6,3,3,6,6,3,3,3,6
147,2,0.0,Cycling,A_r,14.583333333333334,14,14,4,4,3,4,14,14,14,11,14,14,14,14,11,11,10,14,3,3,3,14
148,2,0.0,Cycling,UI,77.08333333333334,74,74,17,17,25,26,74,74,74,56,74,74,74,74,56,56,63,74,18,18,18,74
149,2,0.0,Cycling,WT,2.083333333333333,2,2,0,0,2,1,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2
150,2,0.0,Mixing,AB_r,6.25,6,6,3,3,1,2,6,6,6,3,6,6,6,6,3,3,6,6,3,3,3,6
151,2,0.0,Mixing,A_r,10.416666666666668,10,10,2,2,2,3,10,10,10,7,10,10,10,10,7,7,7,10,3,3,3,10
152,2,0.0,Mixing,B_r,4.166666666666666,4,4,1,1,1,1,4,4,4,2,4,4,4,4,2,2,3,4,2,2,2,4
153,2,0.0,Mixing,UI,67.70833333333334,65,65,17,17,21,23,65,65,65,56,65,65,65,65,56,56,54,65,9,9,9,65
154,2,0.0,Mixing,WT,11.458333333333332,11,11,1,1,6,4,11,11,11,2,11,11,11,11,2,2,11,11,9,9,9,11
155,2,0.0,Mono A,AB_r,6.25,6,6,3,3,1,2,6,6,6,3,6,6,6,6,3,3,6,6,3,3,3,6
156,2,0.0,Mono A,A_r,14.583333333333334,14,14,4,4,3,4,14,14,14,11,14,14,14,14,11,11,10,14,3,3,3,14
157,2,0.0,Mono A,Fishy,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
158,2,0.0,Mono A,UI,78.125,75,75,17,17,27,27,75,75,75,56,75,75,75,75,56,56,64,75,19,19,19,75
159,2,0.0,Mono B,AB_r,6.25,6,6,3,3,1,2,6,6,6,3,6,6,6,6,3,3,6,6,3,3,3,6
160,2,0.0,Mono B,A_r,3.125,3,3,0,0,0,1,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3
161,2,0.0,Mono B,B_r,17.708333333333336,17,17,9,9,3,7,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17
162,2,0.0,Mono B,UI,59.375,57,57,11,11,21,19,57,57,57,52,57,57,57,57,52,52,46,57,5,5,5,57
163,2,0.0,Mono B,WT,13.541666666666666,13,13,1,1,6,4,13,13,13,1,13,13,13,13,1,1,13,13,12,12,12,13
164,2,0.0,No treatment,AB_r,8.333333333333332,8,8,5,5,1,2,8,8,8,5,8,8,8,8,5,5,8,8,3,3,3,8
165,2,0.0,No treatment,A_r,13.541666666666666,13,13,3,3,3,4,13,13,13,10,13,13,13,13,10,10,9,13,3,3,3,13
166,2,0.0,No treatment,B_r,20.833333333333336,20,20,10,10,5,8,20,20,20,17,20,20,20,20,17,17,17,20,3,3,3,20
167,2,0.0,No treatment,UI,13.541666666666666,13,13,0,0,6,6,13,13,13,9,13,13,13,13,9,9,9,13,4,4,4,13
168,2,0.0,No treatment,WT,43.75,42,42,6,6,16,13,42,42,42,29,42,42,42,42,29,29,38,42,13,13,13,42
169,2,1.0,Combo,AB_r,7.291666666666667,7,7,3,3,1,2,7,7,7,4,7,7,7,7,4,4,7,7,3,3,3,7
170,2,1.0,Combo,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
171,2,1.0,Combo,Fishy,1.0416666666666665,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
172,2,1.0,Combo,UI,88.54166666666666,85,85,20,20,30,30,85,85,85,66,85,85,85,85,66,66,71,85,19,19,19,85
173,2,1.0,Combo,WT,2.083333333333333,2,2,0,0,0,1,2,2,2,0,2,2,2,2,0,0,1,2,2,2,2,2
174,2,1.0,Cycling,AB_r,10.416666666666668,10,10,4,4,2,3,10,10,10,7,10,10,10,10,7,7,10,10,3,3,3,10
175,2,1.0,Cycling,A_r,16.666666666666664,16,16,6,6,3,4,16,16,16,13,16,16,16,16,13,13,12,16,3,3,3,16
176,2,1.0,Cycling,UI,71.875,69,69,14,14,26,25,69,69,69,49,69,69,69,69,49,49,58,69,20,20,20,69
177,2,1.0,Cycling,WT,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
178,2,1.0,Mixing,A&B,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
179,2,1.0,Mixing,AB_r,6.25,6,6,3,3,1,2,6,6,6,3,6,6,6,6,3,3,6,6,3,3,3,6
180,2,1.0,Mixing,A_r,10.416666666666668,10,10,3,3,1,3,10,10,10,7,10,10,10,10,7,7,8,10,3,3,3,10
181,2,1.0,Mixing,B_r,6.25,6,6,2,2,1,1,6,6,6,4,6,6,6,6,4,4,5,6,2,2,2,6
182,2,1.0,Mixing,Fishy,2.083333333333333,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2
183,2,1.0,Mixing,UI,71.875,69,69,14,14,26,24,69,69,69,53,69,69,69,69,53,53,59,69,16,16,16,69
184,2,1.0,Mixing,WT,2.083333333333333,2,2,0,0,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2
185,2,1.0,Mono A,AB_r,6.25,6,6,3,3,1,2,6,6,6,3,6,6,6,6,3,3,6,6,3,3,3,6
186,2,1.0,Mono A,A_r,17.708333333333336,17,17,5,5,4,6,17,17,17,14,17,17,17,17,14,14,13,17,3,3,3,17
187,2,1.0,Mono A,UI,76.04166666666666,73,73,16,16,26,25,73,73,73,53,73,73,73,73,53,53,62,73,20,20,20,73
188,2,1.0,Mono B,AB_r,7.291666666666667,7,7,3,3,1,2,7,7,7,4,7,7,7,7,4,4,7,7,3,3,3,7
